2.849102020245E-06	2.40E-06	2.1100044250355E-06	0.001171422004691	0.000456178188325
7.3432922362755E-06	2.17E-06	1.9192695617565E-06	0.001221978664398	0.000419437885286
2.7477741241445E-05	2.36E-06	2.21729278563E-06	0.000934779644012	0.00021847486496
5.490779876716E-05	2.48E-06	2.0146369933955E-06	0.000724565982821	0.000274920463563
0.000244414806367	2.50339508055E-06	2.539157867415E-06	0.000826334953307	0.000301456451417
0.000428390502929	2.6226043701E-06	2.98023223875E-06	0.00092657804489	0.000308549404145
0.000806868076321	2.78949737547E-06	3.26633453367E-06	0.001471376419066	0.000308537483216
0.001589703559873	3.015995025615E-06	3.14712524412E-06	0.00303486585616	0.000316190719604
0.002371275424964	3.302097320535E-06	3.62396240232E-06	0.00439196825029	0.000334465503695
0.003157818317409	3.31401824949E-06	3.64780426023E-06	0.005688583850865	0.000340008735658
0.00394396781922	3.29017639158E-06	3.850460052465E-06	0.006872355937945	0.000319647789001
0.007879674434595	3.40938568113E-06	3.993511199925E-06	0.01347362995154	0.000307965278625
0.0117854356765	3.67164611814E-06	4.184246063205E-06	0.02067940235135	0.000306499004363
0.015705955028505	3.588199615455E-06	4.24385070798E-06	0.0279899358749	0.000333285331727
0.019629430770816	3.67164611814E-06	4.60147857663E-06	0.0315155267716	0.000325942039491
0.023566520214074	3.802776336645E-06	4.5299530029E-06	0.0365624547005	0.000334990024566
0.027193987369595	4.160404205295E-06	4.589557647675E-06	0.0466940522193	0.000328278541566
0.030592572689095	4.136562347385E-06	4.684925079315E-06	0.0498612880706	0.00032056570053
0.033876800537061	4.208087921115E-06	4.94718551633E-06	0.05249769687655	0.000319290161132
0.036981999874034	4.518032073945E-06	4.86373901364E-06	0.05845007896425	0.000326073169708
