2.83718109129E-06	2.22E-06	0.000100481510162	0.002083778381351	0.000884020328519
7.23600387573E-06	2.16E-06	0.000751745700836	0.001858091354378	0.000872409343722
2.5558471679545E-05	2.35E-06	0.00394334793091	0.001702570915217	0.00176864862441
4.872083663969E-05	2.50E-06	0.008465862274185	0.000915348529818	0.00085860490799
0.00023537874222	2.6226043701E-06	0.054250717163	0.00077817440033	0.000519716739654
0.000423097610472	2.562999725325E-06	0.124519062042	0.001109755039212	0.000282168388367
0.000801181793203	2.586841583235E-06	0.2936604738235	0.00168999433517	0.000304865837098
0.001580739021297	2.968311309795E-06	0.68845770359	0.002837705612175	0.000461101531981
0.002370190620428	3.26633453367E-06	1.123093724265	0.00412231683731	0.000422775745393
0.003148639202122	3.43322753904E-06	1.58794642687	0.0059807419777	0.000352454185487
0.003934895992274	3.40938568113E-06	2.07250887156	0.006751894950865	0.000295746326446
0.007853138446808	3.71932983396E-06	4.738980376725	0.012949991226205	0.000384390354158
0.011729991436003	3.71932983396E-06	7.682665002345	0.01838264465329	0.000310325622558
0.01568371057509	4.136562347385E-06	10.78995687965	0.0232288241386	0.000326848030091
0.019548463821438	3.83853912351E-06	14.06647182695	0.0332451581956	0.000353884696959
0.023467993736269	3.79085540769E-06	17.5208529353	0.0352881073951	0.000322604179383
0.027105271816114	4.14848327634E-06	20.9200549602	0.03711510896685	0.000469684600829
0.030498147010861	4.374980926485E-06	24.5604632497	0.0503254771233	0.000303173065185
0.033747529983506	4.22000885007E-06	29.0805170537	0.0536295175553	0.000938463211035
0.036850035190635	4.756450653045E-06	34.2243051648	0.05301643610005	0.000549046616803
